序号,标题,文号,产生日期,发布日期,正文
514,中共溧阳市自然资源和规划局委员会关于调整局领导分工的通知,溧自然资规党〔2021〕13号,2021-08-16,2021-08-16,"市不动产登记交易中心、直属事业单位，局机关各科室：因工作需要，经局党委研究决定，现将局领导分工调整如下：林勇党委书记、局长。主持局党委、行政全面工作。周俊华副局长。负责自然资源收购储备、重大项目建设推进、自然资源利用与用途管制（宅基地改革试点工作）、征地报批、地价评估等工作。分管市土地收购储备中心、自然资源开发利用科、用途管制科。对接市公共资源交易中心。联系天目湖、社渚、戴埠自然资源和规划服务中心。钱康平党委委员。负责规划实施管理、行政服务审批等工作。牵头组织专家评审会。分管规划技术审查科、市政规划管理科、行政服务科、局驻行政审批局窗口。联系昆仑、天目湖、古县规划相关工作。马磊党委委员、副局长。负责自然资源科技与信息化建设、测绘管理、地理信息、林业（森林防火）管理、森林与湿地管理等工作。分管科技信息与测绘管理科、自然资源勘测中心、林业（森林与湿地）管理科、市国有林场总场（市林业工作站）。周志超党委委员、副局长。负责政策法规、自然资源管理督查、耕地保护、生态环境保护和修复、信访维稳、综合治理和平安创建、新闻发布、路长制、河长制等工作。分管政策法规科、自然资源管理督查办公室、耕地保护科、生态修复科。联系别桥、埭头（上黄）自然资源和规划服务中心。吴锁顺党委委员、副局长。负责矿产资源管理、地质环境（矿山）、地质灾害防治、安全生产、防汛抗旱、扫黑除恶、自然资源行政执法监察等工作。分管矿产资源与地质管理科、安全生产监督管理科、市自然资源综合行政执法大队。联系上兴、竹箦、南渡自然资源和规划服务中心、市公安局森林派出所。王评党委委员、副局长。负责党的建设、意识形态、干部人事、人才和教育培训、自然资源调查监测与确权登记等工作。分管组织人事科、局机关纪委、党总支、调查监测与确权登记科、市不动产登记交易中心。对接纪检监察工作。刘燕党委委员、副局长。负责办公室、财务审计、宣传、统战、双拥、精神文明建设、妇女、工会等工作。分管办公室、财务审计科、工会、妇联、团委。联系昆仑、溧城（古县）自然资源和规划服务中心。张金华副局长（挂职）。负责历史文化保护、国土空间规划、规划研究、规划编制等工作。分管国土空间规划科、市自然资源和规划编制研究中心。周俊华同志与周志超同志；钱康平同志与张金华同志；马磊同志与刘燕同志；吴锁顺同志与王评同志，分管工作互为替补。刘燕同志协助马磊同志管理林业相关工作。中共溧阳市自然资源和规划局委员会2021年8月16日详见附件：中共溧阳市自然资源和规划局委员会关于调整局领导分工的通知.pdf
市不动产登记交易中心、直属事业单位，局机关各科室：
因工作需要，经局党委研究决定，现将局领导分工调整如下：
林勇党委书记、局长。主持局党委、行政全面工作。
周俊华副局长。负责自然资源收购储备、重大项目建设推进、自然资源利用与用途管制（宅基地改革试点工作）、征地报批、地价评估等工作。分管市土地收购储备中心、自然资源开发利用科、用途管制科。对接市公共资源交易中心。联系天目湖、社渚、戴埠自然资源和规划服务中心。
钱康平党委委员。负责规划实施管理、行政服务审批等工作。牵头组织专家评审会。分管规划技术审查科、市政规划管理科、行政服务科、局驻行政审批局窗口。联系昆仑、天目湖、古县规划相关工作。
马磊党委委员、副局长。负责自然资源科技与信息化建设、测绘管理、地理信息、林业（森林防火）管理、森林与湿地管理等工作。分管科技信息与测绘管理科、自然资源勘测中心、林业（森林与湿地）管理科、市国有林场总场（市林业工作站）。
周志超党委委员、副局长。负责政策法规、自然资源管理督查、耕地保护、生态环境保护和修复、信访维稳、综合治理和平安创建、新闻发布、路长制、河长制等工作。分管政策法规科、自然资源管理督查办公室、耕地保护科、生态修复科。联系别桥、埭头（上黄）自然资源和规划服务中心。
吴锁顺党委委员、副局长。负责矿产资源管理、地质环境（矿山）、地质灾害防治、安全生产、防汛抗旱、扫黑除恶、自然资源行政执法监察等工作。分管矿产资源与地质管理科、安全生产监督管理科、市自然资源综合行政执法大队。联系上兴、竹箦、南渡自然资源和规划服务中心、市公安局森林派出所。
王评党委委员、副局长。负责党的建设、意识形态、干部人事、人才和教育培训、自然资源调查监测与确权登记等工作。分管组织人事科、局机关纪委、党总支、调查监测与确权登记科、市不动产登记交易中心。对接纪检监察工作。
刘燕党委委员、副局长。负责办公室、财务审计、宣传、统战、双拥、精神文明建设、妇女、工会等工作。分管办公室、财务审计科、工会、妇联、团委。联系昆仑、溧城（古县）自然资源和规划服务中心。
张金华副局长（挂职）。负责历史文化保护、国土空间规划、规划研究、规划编制等工作。分管国土空间规划科、市自然资源和规划编制研究中心。
周俊华同志与周志超同志；钱康平同志与张金华同志；马磊同志与刘燕同志；吴锁顺同志与王评同志，分管工作互为替补。刘燕同志协助马磊同志管理林业相关工作。




中共溧阳市自然资源和规划局委员会
2021年8月16日
详见附件：中共溧阳市自然资源和规划局委员会关于调整局领导分工的通知.pdf"
