序号,标题,文号,产生日期,发布日期,正文
896,市安委办关于印发《溧阳市2021年安全宣传“五进”工作方案》的通知,溧安办〔2021〕20号,2021-05-06,2021-05-11,"
各镇（区、街道）安委会，市安委会有关成员单位：
根据《江苏省安委办关于印发2021年度安全宣传“五进”工作方案的通知》（苏安办〔2021〕13号）和《常州市2021年安全宣传“五进”工作方案》（常安办〔2021〕18号）的有关要求，为扎实推进安全宣传“五进”工作，结合我市实际，现印发《溧阳市2021年安全宣传“五进”工作方案》，请认真贯彻执行。



溧阳市安全生产委员会办公室
2021年5月6日

溧阳市2021年安全宣传“五进”工作方案

为深入学习贯彻习近平总书记在主持中央政治局第十九次集体学习时的重要讲话精神，大力加强公众安全教育，进一步提高全社会整体安全水平，深入推进安全宣传进企业、进农村、进社区、进学校、进家庭，结合我市实际，制定如下工作方案：
一、工作目标
围绕安全生产专项整治三年行动，聚焦工业企业安全生产风险报告、危化品使用安全专项治理、安全发展示范城市创建等重点工作，紧贴与群众生产生活相关的知识常识，全面加强全社会安全生产宣传教育，推动安全宣传“五进”内容更加充实、形式更加创新、载体更加丰富、机制更加健全，认真总结工作经验，不断发掘工作亮点，努力打造“五进”溧阳模式，使之成为“一年小灶”成果的延伸拓展、“三年大灶”的工作亮点、加快推进全市应急管理治理体系和治理能力现代化的坚实支撑。
二、主要任务
（一）安全宣传进企业。开展“三个讲清楚”和“六个一”活动。“三个讲清楚”，即结合“百团进百万企业千万员工”，讲清楚习近平总书记关于安全生产的重要论述、安全生产专项整治三年行动目标任务；结合工业企业风险报告的实施推进，讲清楚安全风险辨识管控与报告的具体内容、时限要求、法律责任；结合危化品使用安全等专项治理行动，讲清楚易燃易爆物品、危险化学品、放射性物品等危及人身安全和财产安全物品的日常科普知识。在“安全生产月”活动期间，要发动安全监管监察人员，开展“安全宣传进企业到车间入班组”主题宣讲活动。开展“六个一”活动，即选树一批安全文化示范企业、打造一批安全宣传阵地，企业举办一次企业负责人安全讲堂、开展一次企业全员安全风险隐患排查、举办一次安全生产警示教育、组织一次安全生产应急演练。
（二）安全宣传进农村。建立“四有”工作机制，即农村安全宣传有组织体系、有展示窗口、有便民册子、有广播设施，进一步拓展安全宣传手段，有力提升农民安全意识和应急避险能力。开展“六个一”活动，即打造一批安全宣传阵地、建设一批安全教育科普站点，村居放发一批《公众安全应急知识手册》、建立一个乡村安全重点对象“特殊关爱”和“邻里守望”制度、开展一次安全宣传活动、组织一次安全应急演练。
（三）安全宣传进社区。实施“两个纳入”，即将社区安全宣传纳入省级安全发展示范城市、综合减灾示范社区创建评定工作。建立“两支队伍”，即选取社区委员会工作人员担任专职安全宣传员，鼓励社区内党员、业主委员会成员、退休职工教师担任兼职安全宣传员。开展“六个一”活动，即打造一批安全宣传阵地、建设一批灾害事故科普宣教和安全体验基地、发放一套安全宣教产品，放发一批《公众安全应急知识手册》、举办一次安全文艺演出、组织一次安全应急演练。
（四）安全宣传进学校。建立“共建机制”，即推动建立学校与政府、企业、新闻媒体的共建协作，促进广大师生能应急懂避险、能自救会互救，做到提高安全素质从娃娃抓起。开展“六个一”活动，即打造一批安全宣传阵地、设立一批安全体验教室，学校组织讲一堂安全专题教育课、开展一次师生参与的安全风险隐患排查、开展一次安全教育“第二课堂”活动、组织一次安全应急演练。
（五）安全宣传进家庭。坚持“两个融入”，即将安全宣传融入“文明家庭”“五好家庭”创建活动，推动家庭树安全家风、立安全家规、植安全理念。做到“三个熟悉”，即熟悉家庭安全隐患排查方法、熟悉应急物品使用方法、熟悉避难逃生路线。开展“六个一”活动，即发放一批安全应急包等、开展一次安全邻里联谊活动、开展一次家庭“安全明白人”主题活动、组织一次家庭安全线上宣讲、组织一次安全应急演练，家庭建立一个应急物资储备清单。
三、时间安排与推进措施
（一）指导推进选点树标（5月14日前）。学习对照市安委办实施方案和示范标准（试行），各镇（区、街道）选取一个示范点（企业、农村、社区、学校、家庭中选取一个具体单位，如奥体社区），作为安全宣传“五进”试点单位，上报市安委会办公室并做好指导辅导、抓好先试先行。要在本地主流媒体或新媒体上开设安全宣传“五进”专栏，推广典型做法，交流特色亮点，促进互学互鉴。
（二）加大经验交流力度（6月25日前）。要结合“安全生产月”活动，推动各类宣教资源和活动的深度融合，形成强大声势，及时做好各类媒体的宣传报道工作。深入挖掘经验做法，持续在各级安全宣传“五进”专栏上做好宣传推广，形成区域品牌。
（三）全力打造示范样板（9月25日前）。各镇（区、街道）、市有关部门和单位要持续抓好试点工作，提炼固化为标准化流程化的经验模式，做到可借鉴能复制易操作，面向所辖地区、联系管理的领域和群众进行集中宣传推广。市安委会办公室将在全市范围内树立示范标杆，指导工作全面深入推进。
（四）做好年度工作总结（12月25日前）。各镇（区、街道）安委会要深入村居、深入企业开展调研督导，跟踪督促现场会议精神的贯彻落实。市安委会办公室结合全市“五进”工作开展情况，表扬先进，以正向激励推动善抓实干，广泛凝聚全社会参与“五进”工作的共识、智慧和力量。
四、工作要求
（一）高度重视，精心组织。各镇（区、街道）、各有关部门和单位要充分认识做好安全宣传“五进”对安全生产全局工作的推动和促进作用，坚决纠正重业务轻宣传的错误认识，做到“五进”工作与业务工作同谋划、齐部署、共落实。各镇（区、街道）安委会要建立“五进”工作领导小组，做到抓点扩面整体推进。
（二）突出重点，创新举措。要加大内容形式、方法手段、渠道载体的创新运用和实践推广，围绕年度安全生产重点工作，定期策划宣传选题，增强安全宣传“五进”工作的针对性和实效性，大力提升全社会安全意识，营造关心关注支持参与安全发展的浓厚氛围。
（三）建立队伍，畅通渠道。加强市级部门、镇（区、街道）“五进”工作队伍建设，各镇（区、街道）安委会要落实机构人员负责，明确同级政府有关部门工作责任和责任人，建立镇（区、街道）联络员制度。要有效整合各行业各区域资源力量，确保全市安全宣传“五进”工作贯通联动形成合力。
（四）扎根基层，力求实效。要充分调动基层的积极性、主动性，激发企业、农村、社区、学校、家庭的创新活力，持续开展有特色有影响有成效的宣教活动。各镇（区、街道）、各部门和单位要加强业务指导，拓展社会各方的参与途径，为全面深入推进安全宣传“五进”提供有力保障。"
